locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PROKKA_90951,46.94291282,5.870513918,0.791996115,7.412301406,1.24E-13,2.10E-11
PROKKA_90952,9.84513904,5.743215195,1.081178982,5.31199301,1.08E-07,6.28E-06
PROKKA_166935,7.301268955,4.968616329,0.86837848,5.721717484,1.05E-08,7.83E-07
PROKKA_166936,7.147758733,6.926354289,1.189974488,5.820590574,5.86E-09,4.60E-07
PROKKA_91146,161.8107394,4.465767569,0.524658342,8.511763203,1.71E-17,5.86E-15
PROKKA_91148,61.06492325,5.660634747,0.696113289,8.131772275,4.23E-16,1.09E-13
PROKKA_91149,61.36074679,6.048110501,0.667869735,9.055823584,1.36E-19,6.82E-17
PROKKA_91150,19.635952,6.501047918,1.061820213,6.122550541,9.21E-10,8.24E-08
PROKKA_91151,63.7059369,6.669889469,0.745919416,8.941836517,3.83E-19,1.76E-16
PROKKA_91152,27.26298117,8.414186204,1.154122825,7.290546574,3.09E-13,4.95E-11
PROKKA_91153,10.98751176,6.029007556,1.171742452,5.145335092,2.67E-07,1.42E-05
PROKKA_91154,13.8008268,7.812673843,1.36099236,5.740424468,9.44E-09,7.12E-07
PROKKA_91156,9.156359082,7.562497754,1.373703935,5.505187517,3.69E-08,2.39E-06
PROKKA_91157,9.001672534,6.816209588,1.219581359,5.588974885,2.28E-08,1.55E-06
PROKKA_91158,16.25382154,5.839378529,0.971091051,6.01321423,1.82E-09,1.54E-07
PROKKA_91159,84.99794179,6.897527974,0.7422812,9.292338226,1.51E-20,9.25E-18
PROKKA_91160,11.28978852,5.136820735,1.061065726,4.841189958,1.29E-06,5.79E-05
PROKKA_91161,34.26517994,6.667603073,0.855067122,7.797753999,6.30E-15,1.34E-12
PROKKA_91162,84.59968307,6.032006204,0.628965542,9.590360358,8.78E-22,6.16E-19
PROKKA_91163,23.06076521,3.949962747,0.583663764,6.767531227,1.31E-11,1.63E-09
PROKKA_91169,7.22688338,5.188607987,0.897669719,5.780085788,7.47E-09,5.75E-07
PROKKA_167097,12.67070991,5.945312786,0.987508785,6.020516352,1.74E-09,1.48E-07
PROKKA_167160,39.29905856,2.472219213,0.462869061,5.341076821,9.24E-08,5.45E-06
PROKKA_91400,12.43278228,6.959238056,1.207363993,5.763993372,8.21E-09,6.30E-07
PROKKA_91401,17.19698616,6.498099914,0.935904969,6.943119365,3.84E-12,5.15E-10
PROKKA_91402,6.453537243,7.210104503,1.474064867,4.891307474,1.00E-06,4.62E-05
PROKKA_91404,10.75046533,3.419304438,0.740210951,4.619364834,3.85E-06,0.000155715
PROKKA_91405,23.80330334,6.239772281,0.906942111,6.880011641,5.98E-12,7.78E-10
PROKKA_91407,10.44162799,6.854930472,1.292651087,5.303001358,1.14E-07,6.57E-06
PROKKA_91408,84.53707683,5.181720908,0.664645748,7.79621464,6.38E-15,1.35E-12
PROKKA_91409,6.317619404,7.507918042,1.636222656,4.588567465,4.46E-06,0.000177291
PROKKA_91410,7.995423627,4.652662576,0.998572111,4.659315563,3.17E-06,0.000131213
PROKKA_167233,9.074650232,6.720181778,1.386675388,4.846254456,1.26E-06,5.68E-05
PROKKA_167360,22.85676625,-2.015274717,0.454489288,-4.434152292,9.24E-06,0.000338438
PROKKA_167379,6.069860175,6.491327629,1.547438411,4.194885937,2.73E-05,0.000867027
PROKKA_167505,10.40920962,5.548436115,0.968946599,5.726255833,1.03E-08,7.63E-07
PROKKA_167511,11.58940033,-3.119596263,0.556667817,-5.604053565,2.09E-08,1.44E-06
PROKKA_91857,11.08121766,5.013818694,0.887365444,5.650229823,1.60E-08,1.13E-06
PROKKA_91858,18.37945757,4.377167031,0.694950969,6.298526407,3.00E-10,2.90E-08
PROKKA_91859,12.94576292,6.2677234,1.028898885,6.091680622,1.12E-09,9.91E-08
PROKKA_91860,10.38571184,5.440863951,1.177882408,4.619191113,3.85E-06,0.000155777
PROKKA_91861,278.7601789,5.659120965,0.585112486,9.671851319,3.97E-22,2.92E-19
PROKKA_91862,27.25652007,5.427670017,0.854319216,6.353210741,2.11E-10,2.10E-08
PROKKA_91863,35.43516098,5.38122919,0.626546734,8.588711581,8.79E-18,3.17E-15
PROKKA_91864,7.88157388,7.381975738,1.487252629,4.963498193,6.92E-07,3.33E-05
PROKKA_91865,34.36981549,7.148195668,0.806475263,8.863502694,7.75E-19,3.39E-16
PROKKA_91866,9.470897452,7.834848105,1.426441556,5.492582626,3.96E-08,2.56E-06
PROKKA_91867,5.85515956,7.007728395,1.447323051,4.841855031,1.29E-06,5.78E-05
PROKKA_91868,12.73236904,4.386907234,0.761259792,5.762694001,8.28E-09,6.34E-07
PROKKA_91870,8.405033957,4.77638104,1.07754075,4.432668593,9.31E-06,0.000340104
PROKKA_91871,18.09755254,5.394832291,0.833016691,6.476259539,9.40E-11,9.87E-09
PROKKA_91873,13.03629956,6.36722484,1.156412604,5.506014734,3.67E-08,2.38E-06
PROKKA_91874,81.51372061,7.382641748,0.688628347,10.72079269,8.13E-27,1.37E-23
PROKKA_91877,15.12277019,6.900927047,1.292329289,5.339913832,9.30E-08,5.48E-06
PROKKA_167666,4.217826026,6.863405183,1.442288642,4.758690447,1.95E-06,8.42E-05
PROKKA_167667,10.58792959,6.501348598,1.141749378,5.694199379,1.24E-08,9.02E-07
PROKKA_167800,23.85676108,6.216252454,1.015330963,6.122390315,9.22E-10,8.24E-08
PROKKA_167824,7.767375462,5.847401156,1.227291636,4.764475682,1.89E-06,8.20E-05
PROKKA_92347,20.99823523,4.741490391,1.081769537,4.383087364,1.17E-05,0.000415119
PROKKA_92412,7.17221371,4.713068538,1.126037281,4.185535078,2.84E-05,0.000895971
PROKKA_92413,8.665318757,5.576613476,1.142544482,4.880872092,1.06E-06,4.85E-05
PROKKA_92414,3.59394022,6.418076228,1.529099335,4.197291884,2.70E-05,0.000860673
PROKKA_92415,8.076060434,5.07471274,1.017599942,4.986942836,6.13E-07,3.00E-05
PROKKA_92455,7.637655168,6.098482719,1.26292608,4.828851676,1.37E-06,6.13E-05
PROKKA_92456,60.12011673,6.407638622,0.718867489,8.913518448,4.94E-19,2.23E-16
PROKKA_92457,10.16937913,6.697297529,1.264652835,5.295759709,1.19E-07,6.81E-06
PROKKA_92458,13.60983809,5.252246291,0.93490426,5.617950964,1.93E-08,1.34E-06
PROKKA_92459,5.10792515,6.014966212,1.279087213,4.702545808,2.57E-06,0.00010805
PROKKA_92460,12.94013963,6.087107517,1.209512569,5.032694716,4.84E-07,2.42E-05
PROKKA_92462,7.14248296,5.558449345,1.252832828,4.436704739,9.13E-06,0.000334846
PROKKA_92520,11.93868917,-2.904440114,0.627526945,-4.628391082,3.69E-06,0.000149472
PROKKA_168125,5.178018919,5.38920208,1.024020887,5.26278531,1.42E-07,8.00E-06
PROKKA_92585,29.08933265,7.082749506,1.019910464,6.944481657,3.80E-12,5.12E-10
PROKKA_92587,186.9996559,5.302183222,0.591430447,8.965015665,3.10E-19,1.45E-16
PROKKA_92588,73.40147783,6.144159898,0.749385906,8.198926412,2.43E-16,6.43E-14
PROKKA_92589,102.4907894,4.437264625,0.516084173,8.597947496,8.12E-18,2.93E-15
PROKKA_92590,14.04008781,7.517377465,1.192465102,6.304064957,2.90E-10,2.81E-08
PROKKA_92591,15.87200534,5.647672578,0.801335164,7.047828215,1.82E-12,2.58E-10
PROKKA_92593,13.59262122,7.271713582,1.165715975,6.237980555,4.43E-10,4.16E-08
PROKKA_168267,246.4172382,2.211730077,0.407151136,5.432209034,5.57E-08,3.49E-06
PROKKA_92882,23.7050611,-2.133498871,0.512404685,-4.16369899,3.13E-05,0.000974227
PROKKA_92891,257.6999259,3.034685645,0.314727575,9.642261709,5.30E-22,3.83E-19
PROKKA_168329,68.22306678,-4.617625121,0.585720235,-7.883670127,3.18E-15,7.09E-13
PROKKA_168330,9.321762062,-3.64724407,0.709631672,-5.139629777,2.75E-07,1.46E-05
PROKKA_168331,46.27361973,-4.254968912,0.65993929,-6.447515663,1.14E-10,1.18E-08
PROKKA_168332,8.281510359,-5.268583795,0.975006307,-5.403640731,6.53E-08,4.02E-06
PROKKA_168333,13.27104821,-4.603659087,0.89425174,-5.148057175,2.63E-07,1.40E-05
PROKKA_168367,50.87535756,4.788133665,0.570311979,8.395639301,4.63E-17,1.40E-14
PROKKA_168368,4.398113685,5.626907508,1.265208843,4.447413988,8.69E-06,0.000319981
PROKKA_168452,17.21087814,-3.264547246,0.562275489,-5.805956885,6.40E-09,4.97E-07
PROKKA_168466,8.988158838,3.66468266,0.835585094,4.38576835,1.16E-05,0.000410976
PROKKA_168467,15.44879579,3.336959789,0.730164051,4.570150756,4.87E-06,0.000191879
PROKKA_93137,9.080557153,5.965110462,1.354583123,4.403650364,1.06E-05,0.00038158
PROKKA_93142,8.022967576,5.903142453,1.164001677,5.071420917,3.95E-07,2.01E-05
PROKKA_168479,31.8828837,3.693503782,0.512783679,7.202849726,5.90E-13,9.01E-11
PROKKA_168480,38.32598124,3.330766809,0.476497941,6.99009696,2.75E-12,3.83E-10
PROKKA_168511,22.53703066,5.644388399,0.978331321,5.76940376,7.96E-09,6.12E-07
PROKKA_168512,18.14931316,5.949120473,1.048097386,5.676114214,1.38E-08,9.91E-07
PROKKA_32759,26.71845002,3.94571579,0.730679165,5.4000661,6.66E-08,4.09E-06
PROKKA_32938,21.76072181,2.487104485,0.597190048,4.164678383,3.12E-05,0.000971361
PROKKA_32943,52.43662061,3.392028586,0.417731153,8.120123586,4.66E-16,1.19E-13
PROKKA_93490,6.201266099,4.88892204,1.149076993,4.254651403,2.09E-05,0.000692869
PROKKA_93491,18.20353932,5.622934221,0.924226906,6.083932617,1.17E-09,1.03E-07
PROKKA_93492,15.15340604,6.947844332,1.130808116,6.144140842,8.04E-10,7.25E-08
PROKKA_93493,13.10688662,7.161998781,1.338150147,5.352163804,8.69E-08,5.17E-06
PROKKA_93494,13.73485627,6.542688873,1.152382302,5.67753328,1.37E-08,9.84E-07
PROKKA_93495,18.68191238,5.469342605,1.012525225,5.40168528,6.60E-08,4.06E-06
PROKKA_93496,7.68723816,4.578248462,1.080589974,4.236804498,2.27E-05,0.000742579
PROKKA_93497,8.216450102,7.367082696,1.52109869,4.843264112,1.28E-06,5.74E-05
PROKKA_93498,16.56735937,5.97153238,0.945999405,6.312406065,2.75E-10,2.68E-08
PROKKA_93539,19.74284299,7.409399981,1.044651929,7.092697365,1.32E-12,1.90E-10
PROKKA_93541,35.05391187,7.927374963,0.990059395,8.006969079,1.18E-15,2.82E-13
PROKKA_93542,61.5991656,5.168819923,0.641443137,8.058110883,7.75E-16,1.91E-13
PROKKA_93544,469.5433357,3.893367268,0.471157886,8.263402526,1.42E-16,3.89E-14
PROKKA_93545,414.8118033,3.976817677,0.490453355,8.10845239,5.13E-16,1.30E-13
PROKKA_93547,531.1813083,4.598384928,0.540254863,8.511510479,1.72E-17,5.86E-15
PROKKA_93548,28.34237841,3.71047239,0.653265009,5.679888464,1.35E-08,9.72E-07
PROKKA_168843,36.24968759,-2.990098129,0.539038389,-5.547096812,2.90E-08,1.93E-06
PROKKA_168844,30.0100933,-3.663364224,0.550871798,-6.650121199,2.93E-11,3.40E-09
PROKKA_168845,68.77290064,-2.361302515,0.418410828,-5.643502413,1.67E-08,1.17E-06
PROKKA_93610,161.9684876,5.541784875,0.634358281,8.736048765,2.41E-18,9.63E-16
PROKKA_93611,15.76538996,5.766162677,0.957689389,6.020911101,1.73E-09,1.48E-07
PROKKA_93613,17.47045063,5.235991107,1.010349935,5.182354078,2.19E-07,1.18E-05
PROKKA_32968,888.4549084,2.229660952,0.52766053,4.225559475,2.38E-05,0.000774622
PROKKA_168930,4.404565711,6.724213298,1.604058643,4.191999667,2.77E-05,0.000876778
PROKKA_168931,4.91334521,6.79963047,1.422203871,4.781051867,1.74E-06,7.63E-05
PROKKA_168959,9.879648154,5.135100519,1.004707536,5.111040114,3.20E-07,1.67E-05
PROKKA_169008,28.49357496,5.607272509,0.618555008,9.065115374,1.24E-19,6.33E-17
PROKKA_169010,6.029847744,7.004066517,1.355234583,5.168158047,2.36E-07,1.27E-05
PROKKA_169034,3.871455238,4.650283727,1.116844487,4.16377014,3.13E-05,0.000974227
PROKKA_169110,11.65990364,-2.88578387,0.551729256,-5.230434743,1.69E-07,9.38E-06
PROKKA_169124,18.38713248,7.753597245,1.180818234,6.566291935,5.16E-11,5.67E-09
PROKKA_169125,17.62629016,6.09169025,0.949837383,6.413403346,1.42E-10,1.46E-08
PROKKA_94164,53.42499739,6.04986521,0.624196648,9.692242394,3.25E-22,2.44E-19
PROKKA_94165,31.43055991,5.794632679,0.666863842,8.689379027,3.64E-18,1.42E-15
PROKKA_94166,12.76093348,6.0203161,1.066833581,5.643163287,1.67E-08,1.17E-06
PROKKA_94168,12.65393101,6.113551212,1.017005528,6.011325449,1.84E-09,1.56E-07
PROKKA_94169,27.32696403,5.569975074,0.83162306,6.697716002,2.12E-11,2.52E-09
PROKKA_94170,6.649022032,6.487267628,1.274497314,5.090059865,3.58E-07,1.84E-05
PROKKA_169323,10.61255973,-3.971383347,0.691727516,-5.741253966,9.40E-09,7.10E-07
PROKKA_94348,7.770127336,4.803814436,1.050250625,4.573969605,4.79E-06,0.000188573
PROKKA_94358,4.581301662,-3.946977874,0.938868845,-4.203971509,2.62E-05,0.000839697
PROKKA_169484,27.50644009,6.100406306,1.043136305,5.848139192,4.97E-09,3.94E-07
PROKKA_169627,3.752376342,6.775046797,1.547812669,4.377174921,1.20E-05,0.000425225
PROKKA_94618,5.636427046,5.244524588,1.174308013,4.466055354,7.97E-06,0.00029617
PROKKA_94620,15.85454104,5.280453639,0.790069304,6.683532205,2.33E-11,2.76E-09
PROKKA_169813,19.85905322,6.941118997,1.027778496,6.753516465,1.44E-11,1.78E-09
PROKKA_169820,6.615889467,5.920289598,1.20934285,4.895460042,9.81E-07,4.55E-05
PROKKA_94851,218.7254494,6.604064273,0.453130404,14.57431286,4.09E-48,9.47E-44
PROKKA_94852,33.16922972,5.005279254,0.544882381,9.185981107,4.08E-20,2.19E-17
PROKKA_169892,10.8704396,5.848411795,1.070186429,5.46485326,4.63E-08,2.95E-06
PROKKA_170010,6.439781698,4.546156567,1.078950894,4.213497197,2.51E-05,0.000810168
PROKKA_33661,22.8397189,3.892547496,0.528678704,7.362784744,1.80E-13,2.99E-11
PROKKA_33664,8.665638166,-2.743273676,0.653787884,-4.195968971,2.72E-05,0.000863632
PROKKA_33665,18.68557599,-3.528269673,0.752085184,-4.691316551,2.71E-06,0.000113279
PROKKA_33701,6.689969703,4.440293641,0.975805315,4.550388866,5.35E-06,0.000209049
PROKKA_33703,32.3913116,3.213653264,0.538072879,5.972524151,2.34E-09,1.96E-07
PROKKA_170143,642.9063708,6.915660541,0.569937261,12.13407336,6.97E-34,3.40E-30
PROKKA_170144,1274.724529,6.745788661,0.513249467,13.14329404,1.86E-39,1.72E-35
PROKKA_170145,834.6298675,6.872261308,0.536584122,12.80742576,1.49E-37,1.06E-33
PROKKA_95356,78.9074395,2.439926501,0.479321653,5.09037404,3.57E-07,1.84E-05
PROKKA_170262,14.58338288,6.742188815,1.021017665,6.603400751,4.02E-11,4.54E-09
PROKKA_170263,6.591029515,6.645959183,1.415372208,4.695555803,2.66E-06,0.000111407
PROKKA_170280,5.554854898,6.558404266,1.515708928,4.326954961,1.51E-05,0.00051924
PROKKA_170281,124.2071362,8.26421322,0.774466023,10.67085318,1.39E-26,2.19E-23
PROKKA_170393,25.45752886,2.858531204,0.489166436,5.843678132,5.11E-09,4.04E-07
PROKKA_170395,29.10852601,3.552990175,0.720235156,4.9330974,8.09E-07,3.83E-05
PROKKA_170428,53.07543659,2.645379109,0.411278954,6.432079935,1.26E-10,1.30E-08
PROKKA_95660,54.63863381,7.470707947,0.767950761,9.728108012,2.29E-22,1.78E-19
PROKKA_95661,25.68106465,5.962856342,0.80540742,7.403527948,1.33E-13,2.24E-11
PROKKA_95662,5.813987795,5.918839232,1.302894239,4.542839363,5.55E-06,0.000215847
PROKKA_95663,12.44181949,5.485498087,1.069113143,5.130886401,2.88E-07,1.52E-05
PROKKA_95664,10.6572853,7.498810418,1.308334698,5.731568864,9.95E-09,7.43E-07
PROKKA_95666,8.675638447,7.468940157,1.324587964,5.638689435,1.71E-08,1.20E-06
PROKKA_170478,5.907864146,4.846087588,1.156683919,4.189638595,2.79E-05,0.000883529
PROKKA_170486,8.860405311,2.836784608,0.638946681,4.439782992,9.00E-06,0.000330619
PROKKA_170490,17.5127099,3.085363002,0.61924539,4.982456154,6.28E-07,3.05E-05
PROKKA_95743,29.016385,-2.424000504,0.550341735,-4.404536949,1.06E-05,0.00038017
PROKKA_95750,26.04814999,-2.047112219,0.430583019,-4.754279963,1.99E-06,8.59E-05
PROKKA_95758,77.45293825,7.561200217,0.672632503,11.24120554,2.56E-29,6.23E-26
PROKKA_95759,24.75214632,7.89473404,0.996733296,7.920608323,2.36E-15,5.38E-13
PROKKA_95760,25.10897288,6.359351846,0.891473352,7.133529937,9.78E-13,1.45E-10
PROKKA_95761,8.631160973,7.936004493,1.508651591,5.260329516,1.44E-07,8.10E-06
PROKKA_95762,11.2172699,5.715311522,1.091220682,5.237539589,1.63E-07,9.06E-06
PROKKA_95763,10.43593156,7.084983763,1.256253637,5.63977174,1.70E-08,1.19E-06
PROKKA_95766,13.86757179,5.700729469,1.028161467,5.544585801,2.95E-08,1.95E-06
PROKKA_170544,12.64251232,5.568366962,0.976428955,5.702787626,1.18E-08,8.63E-07
PROKKA_170551,26.7294037,5.903343377,0.93429906,6.318472991,2.64E-10,2.59E-08
PROKKA_170576,7.376861651,5.650936758,1.287498213,4.389083184,1.14E-05,0.000405385
PROKKA_170662,17.24893268,6.473754106,0.939094545,6.893612728,5.44E-12,7.13E-10
PROKKA_170663,13.19741373,6.820187235,1.058573663,6.44280835,1.17E-10,1.21E-08
PROKKA_95922,10.84629703,5.400986037,0.974338364,5.543234505,2.97E-08,1.96E-06
PROKKA_95923,32.05247419,4.751622324,0.719529316,6.603792532,4.01E-11,4.53E-09
PROKKA_95924,57.29619511,6.4290264,0.751470941,8.555256163,1.18E-17,4.17E-15
PROKKA_95925,21.69650336,4.846410309,0.873518403,5.548149065,2.89E-08,1.92E-06
PROKKA_170675,6.172534316,6.501569444,1.380803587,4.70854038,2.49E-06,0.000105352
PROKKA_170683,9.8819288,5.861577742,1.240266649,4.726062535,2.29E-06,9.76E-05
PROKKA_95941,30.50043425,3.736625568,0.589791101,6.335506864,2.37E-10,2.33E-08
PROKKA_170772,33.0959605,3.871284539,0.913685037,4.237001134,2.27E-05,0.000742271
PROKKA_170774,7.986934879,4.654424164,0.981129704,4.743943789,2.10E-06,9.01E-05
PROKKA_96137,1701.699167,6.817311327,0.51445549,13.25150856,4.42E-40,6.82E-36
PROKKA_96138,851.1709518,6.758543649,0.547444983,12.34561255,5.14E-35,2.80E-31
PROKKA_96139,501.7616503,6.838904999,0.517420596,13.21730338,6.97E-40,8.07E-36
PROKKA_96140,3259.771664,6.768826037,0.513591942,13.1793852,1.15E-39,1.19E-35
PROKKA_96141,423.0061073,6.58028282,0.588430189,11.18277571,4.95E-29,1.15E-25
PROKKA_96142,4937.803074,6.971836256,0.496386718,14.04517084,8.25E-45,1.53E-40
PROKKA_96143,2771.258955,6.822162037,0.523337646,13.035871,7.65E-39,5.90E-35
PROKKA_96144,3771.037448,6.870783223,0.519675893,13.22128525,6.61E-40,8.07E-36
PROKKA_96145,1712.087413,6.687974021,0.531389294,12.58582756,2.53E-36,1.46E-32
PROKKA_96146,2793.257382,6.905069817,0.544830992,12.67378309,8.26E-37,5.10E-33
PROKKA_170817,20.67078659,7.459943358,0.973304702,7.664550825,1.79E-14,3.47E-12
PROKKA_170820,13.81975092,6.135379724,1.012965922,6.056847116,1.39E-09,1.20E-07
PROKKA_170943,145.9002485,-2.493386535,0.504638907,-4.940932019,7.78E-07,3.69E-05
PROKKA_96286,4.721734216,5.412930733,1.230220198,4.399968999,1.08E-05,0.000387626
PROKKA_96287,24.10953697,9.053642853,1.359893326,6.657612535,2.78E-11,3.24E-09
PROKKA_96288,19.82917809,5.577791603,0.82975872,6.722184981,1.79E-11,2.16E-09
PROKKA_96290,11.86096407,4.716328086,1.027757621,4.588949756,4.45E-06,0.000177043
PROKKA_96291,19.269498,4.937884079,0.90414384,5.461392158,4.72E-08,3.00E-06
PROKKA_96292,26.85150612,6.135812445,0.94526877,6.491077077,8.52E-11,8.99E-09
PROKKA_96293,18.62323989,6.701149715,1.064760888,6.293572379,3.10E-10,2.99E-08
PROKKA_96294,29.57832243,7.265992085,0.930188632,7.811310343,5.66E-15,1.22E-12
PROKKA_34182,7.341640183,4.176091001,0.96616282,4.322347035,1.54E-05,0.000529029
PROKKA_34183,13.57892669,6.128197406,0.997531092,6.143364808,8.08E-10,7.28E-08
PROKKA_34185,11.72624576,6.679492097,1.201430588,5.559615482,2.70E-08,1.80E-06
PROKKA_34187,16.89875351,7.123923505,1.236006749,5.763660686,8.23E-09,6.31E-07
PROKKA_34189,15.36055086,5.163920234,0.88020631,5.866715763,4.45E-09,3.56E-07
PROKKA_34191,8.207128311,5.601482466,1.242644198,4.507712244,6.55E-06,0.000249196
PROKKA_34192,9.532429175,5.395045003,0.927742949,5.815236873,6.05E-09,4.72E-07
PROKKA_34193,12.45751037,5.423005872,0.978484019,5.542252881,2.99E-08,1.97E-06
PROKKA_34197,6.344021438,6.247902722,1.353862731,4.614871639,3.93E-06,0.000158494
PROKKA_34198,18.001219,5.781331669,0.824577375,7.011266429,2.36E-12,3.33E-10
PROKKA_34199,5.217155138,6.093402147,1.402308884,4.345263884,1.39E-05,0.00048269
PROKKA_34200,8.710843388,5.633336435,1.028920967,5.474994305,4.38E-08,2.80E-06
PROKKA_34201,7.527516233,6.531224375,1.335388366,4.890880092,1.00E-06,4.63E-05
PROKKA_34203,14.03707595,6.477265327,0.945728945,6.848965934,7.44E-12,9.51E-10
PROKKA_34204,16.61034683,6.935734934,1.006810433,6.88881909,5.63E-12,7.33E-10
PROKKA_171029,17.64419801,3.729630662,0.63150462,5.90594359,3.51E-09,2.85E-07
PROKKA_171271,16.42547587,6.678013474,1.290832951,5.173414167,2.30E-07,1.24E-05
PROKKA_171277,39.03604598,2.80569056,0.565356652,4.96269134,6.95E-07,3.34E-05
PROKKA_171453,4.973042796,5.833447407,1.400142749,4.166323333,3.10E-05,0.000965682
PROKKA_34535,19.30558866,-2.535192286,0.541674369,-4.680288441,2.86E-06,0.000119064
PROKKA_97258,22.32126264,4.913851998,0.706655692,6.953672137,3.56E-12,4.82E-10
PROKKA_97259,4.387757478,5.744870152,1.336384792,4.298814372,1.72E-05,0.000581548
PROKKA_97260,7.539689297,6.506209202,1.326787358,4.903731682,9.40E-07,4.38E-05
PROKKA_97262,9.877631563,7.099640034,1.352217487,5.250368454,1.52E-07,8.50E-06
PROKKA_97263,14.41416578,6.110460486,0.986995359,6.190971852,5.98E-10,5.47E-08
PROKKA_97264,20.3376017,7.163093756,0.999398293,7.167406438,7.64E-13,1.14E-10
PROKKA_97267,22.43771507,5.393172741,0.800940197,6.733552342,1.66E-11,2.01E-09
PROKKA_171748,4.34695625,5.293435496,1.250043069,4.234602492,2.29E-05,0.000748304
PROKKA_171750,11.27721804,7.051772046,1.228218555,5.741463533,9.39E-09,7.09E-07
PROKKA_97392,50.50621846,-2.736873671,0.566358275,-4.83240696,1.35E-06,6.03E-05
PROKKA_34738,14.86833065,-3.419945976,0.639474934,-5.348053217,8.89E-08,5.28E-06
PROKKA_34739,34.96996541,-4.145265599,0.509333084,-8.13861446,4.00E-16,1.04E-13
PROKKA_171941,10.89850677,5.556038463,0.975620429,5.694877126,1.23E-08,8.99E-07
PROKKA_97666,8.545845923,6.744817992,1.25894432,5.357518901,8.44E-08,5.04E-06
PROKKA_97667,291.1856007,3.621923994,0.474210755,7.637793861,2.21E-14,4.23E-12
PROKKA_97669,13.03039371,6.13067695,1.007649539,6.084136113,1.17E-09,1.03E-07
PROKKA_97670,5.795411481,5.97367287,1.268929298,4.707648313,2.51E-06,0.000105621
PROKKA_97743,9.050748937,3.295309332,0.681945172,4.832220342,1.35E-06,6.03E-05
PROKKA_97744,14.96730909,3.085209271,0.681976733,4.523921597,6.07E-06,0.000233433
